"","db","Released.Info","Actual","Open","High","Low","Close","CC_Delta","CL_Delta","HC_Delta"
"6605","ANZ Roy Morgan Weekly Consumer Confidence Index",2016-04-26 23:00:00,"116",1.1268,1.134,1.1256,1.1297,25.0000000000017,-24.9999999999995,65.0000000000017
"6606","ANZ Roy Morgan Weekly Consumer Confidence Index",2016-04-25 23:00:00,"116",1.1235,1.1278,1.1217,1.1268,28.999999999999,-12.0000000000009,71.9999999999987
"6607","ANZ Roy Morgan Weekly Consumer Confidence Index",2016-04-22 23:00:00,"116",1.1288,1.1309,1.1218,1.1222,45.9999999999994,-5.00000000000167,55.9999999999983
"6608","ANZ Roy Morgan Weekly Consumer Confidence Index",2016-04-21 23:00:00,"116",1.1297,1.1398,1.127,1.1288,-65.9999999999994,-70.0000000000012,20.9999999999999
"6609","ANZ Roy Morgan Weekly Consumer Confidence Index",2016-04-20 23:00:00,"116",1.1358,1.1388,1.1291,1.1297,-8.99999999999901,-26.9999999999992,101
"6610","ANZ Roy Morgan Weekly Consumer Confidence Index",2016-04-19 23:00:00,"116",1.1313,1.1385,1.1304,1.1358,-60.9999999999999,-66.9999999999993,30.0000000000011
"6611","ANZ Roy Morgan Weekly Consumer Confidence Index",2016-04-18 23:00:00,"112",1.1309,1.1332,1.1274,1.1313,44.9999999999995,-8.99999999999901,72.000000000001
"6612","ANZ Roy Morgan Weekly Consumer Confidence Index",2016-04-15 23:00:00,"112",1.1268,1.1317,1.1246,1.1284,28.999999999999,-10.0000000000011,47.9999999999992
"6613","ANZ Roy Morgan Weekly Consumer Confidence Index",2016-04-14 23:00:00,"112",1.1274,1.1295,1.1234,1.1268,16.0000000000005,-21.9999999999998,48.999999999999
"6614","ANZ Roy Morgan Weekly Consumer Confidence Index",2016-04-13 23:00:00,"112",1.1386,1.1391,1.1268,1.1274,-5.99999999999934,-40,20.9999999999999
"6615","ANZ Roy Morgan Weekly Consumer Confidence Index",2016-04-12 23:00:00,"112",1.1408,1.1465,1.1346,1.1386,-112.000000000001,-118,4.99999999999945
"6616","ANZ Roy Morgan Weekly Consumer Confidence Index",2016-04-11 23:00:00,"113",1.14,1.1447,1.1372,1.1408,-21.9999999999998,-61.9999999999998,57.0000000000004
"6617","ANZ Roy Morgan Weekly Consumer Confidence Index",2016-04-08 23:00:00,"113",1.1378,1.1419,1.1349,1.1399,9.00000000000123,-26.9999999999992,48.0000000000014
"6618","ANZ Roy Morgan Weekly Consumer Confidence Index",2016-04-07 23:00:00,"113",1.1399,1.1454,1.1338,1.1378,20.9999999999999,-28.999999999999,40.9999999999999
"6619","ANZ Roy Morgan Weekly Consumer Confidence Index",2016-04-06 23:00:00,"113",1.1384,1.1432,1.1327,1.1399,-20.9999999999999,-60.9999999999999,55.0000000000006
"6620","ANZ Roy Morgan Weekly Consumer Confidence Index",2016-04-05 23:00:00,"113",1.1391,1.1405,1.1336,1.1384,14.9999999999983,-57.0000000000004,47.9999999999992
"6621","ANZ Roy Morgan Weekly Consumer Confidence Index",2016-04-04 23:00:00,"115",1.1393,1.1413,1.1358,1.1391,-6.99999999999923,-55.0000000000006,14.0000000000007
"6622","ANZ Roy Morgan Weekly Consumer Confidence Index",2016-04-01 23:00:00,"115",1.138,1.1438,1.1335,1.1391,0,-33.0000000000008,21.9999999999998
"6623","ANZ Roy Morgan Weekly Consumer Confidence Index",2016-03-31 23:00:00,"115",1.1338,1.1412,1.131,1.138,11.000000000001,-44.9999999999995,58.0000000000003
"6624","ANZ Roy Morgan Weekly Consumer Confidence Index",2016-03-30 23:00:00,"115",1.1291,1.1365,1.1284,1.1338,41.9999999999998,-27.9999999999991,74.0000000000007
"6625","ANZ Roy Morgan Weekly Consumer Confidence Index",2016-03-29 23:00:00,"115",1.1196,1.1303,1.1169,1.1291,46.9999999999993,-6.99999999999923,74.0000000000007
"6626","ANZ Roy Morgan Weekly Consumer Confidence Index",2016-03-28 23:00:00,"116",1.1164,1.122,1.1153,1.1196,95.0000000000006,-26.9999999999992,107.000000000002
"6627","ANZ Roy Morgan Weekly Consumer Confidence Index",2016-03-25 23:00:00,"116",1.1175,1.1181,1.1154,1.1167,28.999999999999,-14.0000000000007,53.0000000000008
"6628","ANZ Roy Morgan Weekly Consumer Confidence Index",2016-03-24 23:00:00,"116",1.1181,1.1188,1.1144,1.1174,-6.99999999999923,-20,7.00000000000145
"6629","ANZ Roy Morgan Weekly Consumer Confidence Index",2016-03-23 23:00:00,"116",1.1217,1.1224,1.116,1.1181,-7.00000000000145,-37.0000000000004,6.99999999999923
"6630","ANZ Roy Morgan Weekly Consumer Confidence Index",2016-03-22 23:00:00,"116",1.1241,1.126,1.1189,1.1217,-35.9999999999983,-56.9999999999982,7.00000000000145
"6631","ANZ Roy Morgan Weekly Consumer Confidence Index",2016-03-21 23:00:00,"116",1.1273,1.1288,1.1235,1.1241,-24.0000000000018,-52.0000000000009,18.9999999999979
"6632","ANZ Roy Morgan Weekly Consumer Confidence Index",2016-03-18 23:00:00,"116",1.1318,1.1337,1.1256,1.127,-28.999999999999,-35.0000000000006,18.0000000000002
"6633","ANZ Roy Morgan Weekly Consumer Confidence Index",2016-03-17 23:00:00,"116",1.1224,1.1342,1.1206,1.1318,-47.9999999999992,-61.9999999999998,19.0000000000001
"6634","ANZ Roy Morgan Weekly Consumer Confidence Index",2016-03-16 23:00:00,"116",1.1109,1.1242,1.1058,1.1224,93.9999999999985,-18.0000000000002,118
"6635","ANZ Roy Morgan Weekly Consumer Confidence Index",2016-03-15 23:00:00,"116",1.1103,1.1125,1.1072,1.1109,115.000000000001,-51.000000000001,133.000000000001
"6636","ANZ Roy Morgan Weekly Consumer Confidence Index",2016-03-14 23:00:00,"116",1.1151,1.1176,1.1078,1.1103,5.99999999999934,-31.000000000001,21.9999999999998
"6637","ANZ Roy Morgan Weekly Consumer Confidence Index",2016-03-11 22:00:00,"115",1.1178,1.121,1.108,1.1156,-52.9999999999986,-78.0000000000003,20
"6638","ANZ Roy Morgan Weekly Consumer Confidence Index",2016-03-10 22:00:00,"115",1.0999,1.1218,1.0822,1.1177,-20.9999999999999,-96.9999999999982,33.0000000000008
"6639","ANZ Roy Morgan Weekly Consumer Confidence Index",2016-03-09 22:00:00,"115",1.1011,1.1035,1.0946,1.0999,177.999999999998,-177,218.999999999998
"6640","ANZ Roy Morgan Weekly Consumer Confidence Index",2016-03-08 22:00:00,"115",1.1014,1.1058,1.0994,1.1011,-11.9999999999987,-64.9999999999995,23.9999999999996
"6641","ANZ Roy Morgan Weekly Consumer Confidence Index",2016-03-07 22:00:00,"111",1.101,1.1026,1.094,1.1014,-2.99999999999967,-20,43.9999999999996
"6642","ANZ Roy Morgan Weekly Consumer Confidence Index",2016-03-04 22:00:00,"111",1.0957,1.1043,1.0904,1.1005,8.99999999999901,-64.9999999999995,20.9999999999999
"6643","ANZ Roy Morgan Weekly Consumer Confidence Index",2016-03-03 22:00:00,"111",1.0868,1.0973,1.0854,1.0957,48.0000000000014,-52.9999999999986,86.0000000000016
"6644","ANZ Roy Morgan Weekly Consumer Confidence Index",2016-03-02 22:00:00,"111",1.0868,1.0881,1.0826,1.0868,88.9999999999991,-14.0000000000007,105
"6645","ANZ Roy Morgan Weekly Consumer Confidence Index",2016-03-01 22:00:00,"111",1.0873,1.0894,1.0834,1.0868,0,-41.9999999999998,13.0000000000008
"6646","ANZ Roy Morgan Weekly Consumer Confidence Index",2016-02-29 22:00:00,"114",1.0932,1.0963,1.0859,1.0873,-4.99999999999945,-39.0000000000001,20.9999999999999
"6647","ANZ Roy Morgan Weekly Consumer Confidence Index",2016-02-26 22:00:00,"114",1.1018,1.1068,1.0912,1.0934,-60.9999999999999,-74.9999999999984,29.0000000000012
"6648","ANZ Roy Morgan Weekly Consumer Confidence Index",2016-02-25 22:00:00,"114",1.1013,1.105,1.0987,1.1018,-83.9999999999996,-105.999999999999,50.0000000000012
"6649","ANZ Roy Morgan Weekly Consumer Confidence Index",2016-02-24 22:00:00,"114",1.102,1.1046,1.0957,1.1013,4.99999999999945,-25.9999999999994,37.0000000000004
"6650","ANZ Roy Morgan Weekly Consumer Confidence Index",2016-02-23 22:00:00,"114",1.103,1.1053,1.099,1.102,-7.00000000000145,-63.0000000000019,25.9999999999994
"6651","ANZ Roy Morgan Weekly Consumer Confidence Index",2016-02-22 22:00:00,"114",1.1124,1.1135,1.1003,1.103,-9.9999999999989,-40,22.9999999999997
"6652","ANZ Roy Morgan Weekly Consumer Confidence Index",2016-02-19 22:00:00,"114",1.1107,1.1139,1.1067,1.113,-100,-126.999999999999,4.99999999999945
"6653","ANZ Roy Morgan Weekly Consumer Confidence Index",2016-02-18 22:00:00,"114",1.1128,1.115,1.1071,1.1107,22.9999999999997,-40,31.9999999999987
"6654","ANZ Roy Morgan Weekly Consumer Confidence Index",2016-02-17 22:00:00,"114",1.1144,1.1179,1.1106,1.1128,-20.9999999999999,-57.0000000000004,21.9999999999998
"6655","ANZ Roy Morgan Weekly Consumer Confidence Index",2016-02-16 22:00:00,"114",1.1156,1.1193,1.1124,1.1144,-16.0000000000005,-38.0000000000003,34.9999999999984
"6656","ANZ Roy Morgan Weekly Consumer Confidence Index",2016-02-15 22:00:00,"111",1.1261,1.1261,1.1128,1.1156,-11.9999999999987,-31.9999999999987,37.0000000000004
"6657","ANZ Roy Morgan Weekly Consumer Confidence Index",2016-02-12 22:00:00,"111",1.1323,1.1334,1.1214,1.1256,-100,-127.999999999999,5.00000000000167
"6658","ANZ Roy Morgan Weekly Consumer Confidence Index",2016-02-11 22:00:00,"111",1.1292,1.1376,1.1274,1.1323,-67.0000000000015,-109.000000000001,10.9999999999988
"6659","ANZ Roy Morgan Weekly Consumer Confidence Index",2016-02-10 22:00:00,"111",1.1293,1.1311,1.1161,1.1292,31.000000000001,-18.0000000000002,83.9999999999996
"6660","ANZ Roy Morgan Weekly Consumer Confidence Index",2016-02-09 22:00:00,"111",1.1193,1.1338,1.1162,1.1293,-0.99999999999989,-131.999999999999,18.0000000000002
"6661","ANZ Roy Morgan Weekly Consumer Confidence Index",2016-02-08 22:00:00,"111",1.1158,1.1216,1.1087,1.1193,100,-30.9999999999988,145
"6662","ANZ Roy Morgan Weekly Consumer Confidence Index",2016-02-05 22:00:00,"111",1.1209,1.1246,1.1109,1.1158,35.0000000000006,-70.9999999999988,58.0000000000003
"6663","ANZ Roy Morgan Weekly Consumer Confidence Index",2016-02-04 22:00:00,"111",1.1105,1.1239,1.107,1.1209,-51.000000000001,-100,37.0000000000004
"6664","ANZ Roy Morgan Weekly Consumer Confidence Index",2016-02-03 22:00:00,"111",1.0919,1.1146,1.0904,1.1105,104,-35.0000000000006,133.999999999999
"6665","ANZ Roy Morgan Weekly Consumer Confidence Index",2016-02-02 22:00:00,"111",1.0888,1.094,1.0886,1.0919,185.999999999999,-15.0000000000006,226.999999999999
"6666","ANZ Roy Morgan Weekly Consumer Confidence Index",2016-02-01 22:00:00,"112",1.0834,1.0913,1.0815,1.0888,31.000000000001,-1.99999999999978,52.0000000000009
"6667","ANZ Roy Morgan Weekly Consumer Confidence Index",2016-01-29 22:00:00,"112",1.094,1.0949,1.081,1.0831,57.0000000000004,-16.0000000000005,81.9999999999999
"6668","ANZ Roy Morgan Weekly Consumer Confidence Index",2016-01-28 22:00:00,"112",1.0893,1.0968,1.087,1.094,-109.000000000001,-130.000000000001,8.99999999999901
"6669","ANZ Roy Morgan Weekly Consumer Confidence Index",2016-01-27 22:00:00,"112",1.087,1.0917,1.0851,1.0893,47.0000000000015,-22.9999999999997,75.0000000000006
"6670","ANZ Roy Morgan Weekly Consumer Confidence Index",2016-01-26 22:00:00,"113",1.0849,1.0874,1.0819,1.087,22.9999999999997,-19.0000000000001,46.9999999999993
"6671","ANZ Roy Morgan Weekly Consumer Confidence Index",2016-01-25 22:00:00,"113",1.08,1.0857,1.079,1.0849,20.9999999999999,-29.9999999999989,24.9999999999995
"6672","ANZ Roy Morgan Weekly Consumer Confidence Index",2016-01-22 22:00:00,"113",1.0874,1.0877,1.0789,1.0796,53.0000000000008,-5.99999999999934,61.0000000000022
"6673","ANZ Roy Morgan Weekly Consumer Confidence Index",2016-01-21 22:00:00,"113",1.089,1.0921,1.0778,1.0874,-78.0000000000003,-84.9999999999995,2.99999999999967
"6674","ANZ Roy Morgan Weekly Consumer Confidence Index",2016-01-20 22:00:00,"113",1.0908,1.0976,1.0877,1.089,-16.0000000000005,-111.999999999999,31.000000000001
"6675","ANZ Roy Morgan Weekly Consumer Confidence Index",2016-01-19 22:00:00,"113",1.0892,1.0939,1.086,1.0908,-18.0000000000002,-31.000000000001,67.9999999999992
"6676","ANZ Roy Morgan Weekly Consumer Confidence Index",2016-01-18 22:00:00,"114",1.0919,1.0942,1.0869,1.0892,16.0000000000005,-31.9999999999987,47.0000000000015
"6677","ANZ Roy Morgan Weekly Consumer Confidence Index",2016-01-15 22:00:00,"114",1.0865,1.0985,1.0855,1.0916,-23.9999999999996,-46.9999999999993,26.0000000000016
"6678","ANZ Roy Morgan Weekly Consumer Confidence Index",2016-01-14 22:00:00,"114",1.0877,1.0943,1.0835,1.0865,50.9999999999988,-10.0000000000011,120
"6679","ANZ Roy Morgan Weekly Consumer Confidence Index",2016-01-13 22:00:00,"114",1.0858,1.0888,1.0805,1.0877,-11.9999999999987,-41.9999999999998,66.0000000000016
"6680","ANZ Roy Morgan Weekly Consumer Confidence Index",2016-01-12 22:00:00,"114",1.0859,1.09,1.082,1.0858,18.9999999999979,-53.0000000000008,29.9999999999989
"6681","ANZ Roy Morgan Weekly Consumer Confidence Index",2016-01-11 22:00:00,"116",1.0909,1.097,1.0848,1.0859,-0.99999999999989,-39.0000000000001,40.9999999999999
"6682","ANZ Roy Morgan Weekly Consumer Confidence Index",2016-01-08 22:00:00,"116",1.0932,1.0934,1.0803,1.0922,-62.9999999999997,-74.0000000000007,47.9999999999992
"6683","ANZ Roy Morgan Weekly Consumer Confidence Index",2016-01-07 22:00:00,"116",1.0781,1.094,1.0771,1.0932,-9.9999999999989,-128.999999999999,1.99999999999978
"6684","ANZ Roy Morgan Weekly Consumer Confidence Index",2016-01-06 22:00:00,"116",1.0748,1.0799,1.0716,1.0781,150.999999999999,-10.0000000000011,159
"6685","ANZ Roy Morgan Weekly Consumer Confidence Index",2016-01-05 22:00:00,"116",1.0831,1.0839,1.0711,1.0748,33.0000000000008,-31.9999999999987,51.000000000001
"6686","ANZ Roy Morgan Weekly Consumer Confidence Index",2016-01-04 22:00:00,"115",1.0858,1.0946,1.0781,1.0831,-82.9999999999997,-120,8.00000000000134
"6687","ANZ Roy Morgan Weekly Consumer Confidence Index",2016-01-01 22:00:00,"115",1.0862,1.0867,1.0854,1.0856,-24.9999999999995,-74.9999999999984,90.0000000000012
"6688","ANZ Roy Morgan Weekly Consumer Confidence Index",2015-12-31 22:00:00,"115",1.0933,1.0937,1.0853,1.0862,-6.00000000000156,-8.00000000000134,4.99999999999945
"6689","ANZ Roy Morgan Weekly Consumer Confidence Index",2015-12-30 22:00:00,"115",1.092,1.0944,1.0902,1.0933,-70.9999999999988,-80.0000000000001,3.99999999999956
"6690","ANZ Roy Morgan Weekly Consumer Confidence Index",2015-12-29 22:00:00,"115",1.0968,1.0992,1.0899,1.092,12.9999999999986,-18.0000000000002,23.9999999999996
"6691","ANZ Roy Morgan Weekly Consumer Confidence Index",2015-12-28 22:00:00,"115",1.0952,1.0993,1.0946,1.0968,-47.9999999999992,-68.9999999999991,23.9999999999996
"6692","ANZ Roy Morgan Weekly Consumer Confidence Index",2015-12-25 22:00:00,"115",1.0964,1.1004,1.0919,1.096,7.99999999999912,-14.0000000000007,32.9999999999986
"6693","ANZ Roy Morgan Weekly Consumer Confidence Index",2015-12-24 22:00:00,"115",1.0912,1.0967,1.0904,1.0963,-2.99999999999967,-43.9999999999996,40.9999999999999
"6694","ANZ Roy Morgan Weekly Consumer Confidence Index",2015-12-23 22:00:00,"115",1.0957,1.0957,1.087,1.0912,51.000000000001,-7.99999999999912,55.0000000000006
"6695","ANZ Roy Morgan Weekly Consumer Confidence Index",2015-12-22 22:00:00,"115",1.0915,1.0984,1.0902,1.0957,-44.9999999999995,-86.9999999999993,0
"6696","ANZ Roy Morgan Weekly Consumer Confidence Index",2015-12-21 22:00:00,"115",1.0858,1.0939,1.0848,1.0915,41.9999999999998,-12.9999999999986,69.0000000000013
"6697","ANZ Roy Morgan Weekly Consumer Confidence Index",2015-12-18 22:00:00,"115",1.0826,1.0875,1.0805,1.0868,46.9999999999993,-20,71.0000000000011
"6698","ANZ Roy Morgan Weekly Consumer Confidence Index",2015-12-17 22:00:00,"115",1.0912,1.0914,1.0803,1.0826,41.9999999999998,-20.9999999999999,48.999999999999
"6699","ANZ Roy Morgan Weekly Consumer Confidence Index",2015-12-16 22:00:00,"115",1.0931,1.1011,1.0888,1.0912,-85.9999999999994,-108.999999999999,1.99999999999978
"6700","ANZ Roy Morgan Weekly Consumer Confidence Index",2015-12-15 22:00:00,"115",1.0992,1.106,1.0905,1.0931,-19.0000000000001,-42.9999999999997,80.0000000000001
"6701","ANZ Roy Morgan Weekly Consumer Confidence Index",2015-12-14 22:00:00,"116",1.0985,1.1049,1.0946,1.0992,-60.9999999999999,-86.9999999999993,68.0000000000014
"6702","ANZ Roy Morgan Weekly Consumer Confidence Index",2015-12-11 22:00:00,"116",1.0941,1.1031,1.0927,1.0986,5.99999999999934,-40,62.9999999999997
"6703","ANZ Roy Morgan Weekly Consumer Confidence Index",2015-12-10 22:00:00,"116",1.1025,1.1025,1.0925,1.0941,44.9999999999995,-14.0000000000007,89.999999999999
"6704","ANZ Roy Morgan Weekly Consumer Confidence Index",2015-12-09 22:00:00,"116",1.0892,1.1043,1.0879,1.1025,-83.9999999999996,-100,0
"6705","ANZ Roy Morgan Weekly Consumer Confidence Index",2015-12-08 22:00:00,"116",1.0837,1.0903,1.083,1.0892,133.000000000001,-12.9999999999986,151.000000000001
"6706","ANZ Roy Morgan Weekly Consumer Confidence Index",2015-12-07 22:00:00,"113",1.0872,1.0887,1.0796,1.0837,54.9999999999984,-7.00000000000145,65.9999999999994
"6707","ANZ Roy Morgan Weekly Consumer Confidence Index",2015-12-04 22:00:00,"113",1.094,1.0956,1.0836,1.0881,-43.9999999999996,-85.0000000000017,5.99999999999934
"6708","ANZ Roy Morgan Weekly Consumer Confidence Index",2015-12-03 22:00:00,"113",1.0615,1.0981,1.0524,1.094,-59.0000000000002,-104.000000000002,15.9999999999982
"6709","ANZ Roy Morgan Weekly Consumer Confidence Index",2015-12-02 22:00:00,"113",1.0633,1.0636,1.0551,1.0615,325,-91.0000000000011,366
"6710","ANZ Roy Morgan Weekly Consumer Confidence Index",2015-12-01 22:00:00,"113",1.0565,1.0637,1.0563,1.0633,-17.999999999998,-81.9999999999999,3.00000000000189
"6711","ANZ Roy Morgan Weekly Consumer Confidence Index",2015-11-30 22:00:00,"115",1.0592,1.0597,1.0558,1.0565,67.9999999999992,-1.99999999999978,72.000000000001
"6712","ANZ Roy Morgan Weekly Consumer Confidence Index",2015-11-27 22:00:00,"115",1.061,1.0638,1.0569,1.0593,-27.9999999999991,-34.9999999999984,4.00000000000178
"6713","ANZ Roy Morgan Weekly Consumer Confidence Index",2015-11-26 22:00:00,"115",1.0624,1.0627,1.06,1.061,-17.0000000000003,-40.9999999999999,28.0000000000014
"6714","ANZ Roy Morgan Weekly Consumer Confidence Index",2015-11-25 22:00:00,"115",1.0643,1.0689,1.0566,1.0624,-14.0000000000007,-23.9999999999996,2.99999999999967
"6715","ANZ Roy Morgan Weekly Consumer Confidence Index",2015-11-24 22:00:00,"115",1.0636,1.0673,1.062,1.0643,-19.0000000000001,-77.0000000000004,45.9999999999994
"6716","ANZ Roy Morgan Weekly Consumer Confidence Index",2015-11-23 22:00:00,"116",1.0646,1.0657,1.0593,1.0636,6.99999999999923,-16.0000000000005,36.9999999999981
"6717","ANZ Roy Morgan Weekly Consumer Confidence Index",2015-11-20 22:00:00,"116",1.0734,1.0739,1.064,1.0646,-9.9999999999989,-53.0000000000008,11.000000000001
"6718","ANZ Roy Morgan Weekly Consumer Confidence Index",2015-11-19 22:00:00,"116",1.066,1.0763,1.0656,1.0734,-87.9999999999992,-93.9999999999985,5.00000000000167
"6719","ANZ Roy Morgan Weekly Consumer Confidence Index",2015-11-18 22:00:00,"116",1.0642,1.0692,1.0617,1.066,73.9999999999985,-3.99999999999956,103
"6720","ANZ Roy Morgan Weekly Consumer Confidence Index",2015-11-17 22:00:00,"116",1.0686,1.0691,1.0631,1.0642,18.0000000000002,-24.9999999999995,49.9999999999989
"6721","ANZ Roy Morgan Weekly Consumer Confidence Index",2015-11-16 22:00:00,"117",1.0752,1.0779,1.0675,1.0686,-43.9999999999996,-55.0000000000006,4.99999999999945
"6722","ANZ Roy Morgan Weekly Consumer Confidence Index",2015-11-13 22:00:00,"117",1.0814,1.0817,1.0714,1.0773,-86.9999999999993,-98.0000000000003,6.00000000000156
"6723","ANZ Roy Morgan Weekly Consumer Confidence Index",2015-11-12 22:00:00,"117",1.0743,1.083,1.0691,1.0814,-40.9999999999999,-100,3.00000000000189
"6724","ANZ Roy Morgan Weekly Consumer Confidence Index",2015-11-11 22:00:00,"117",1.0724,1.0774,1.0706,1.0743,70.9999999999988,-52.0000000000009,86.9999999999993
"6725","ANZ Roy Morgan Weekly Consumer Confidence Index",2015-11-10 22:00:00,"117",1.0752,1.0764,1.0675,1.0724,19.0000000000001,-18.0000000000002,49.9999999999989
"6726","ANZ Roy Morgan Weekly Consumer Confidence Index",2015-11-09 22:00:00,"115",1.0735,1.079,1.072,1.0752,-27.9999999999991,-77.0000000000004,12.0000000000009
"6727","ANZ Roy Morgan Weekly Consumer Confidence Index",2015-11-06 22:00:00,"115",1.0884,1.0894,1.0707,1.0741,10.9999999999988,-20.9999999999999,48.999999999999
"6728","ANZ Roy Morgan Weekly Consumer Confidence Index",2015-11-05 22:00:00,"115",1.0866,1.0897,1.0834,1.0884,-143,-177,9.9999999999989
"6729","ANZ Roy Morgan Weekly Consumer Confidence Index",2015-11-04 22:00:00,"115",1.0964,1.0968,1.0844,1.0866,18.0000000000002,-32.0000000000009,30.9999999999988
"6730","ANZ Roy Morgan Weekly Consumer Confidence Index",2015-11-03 22:00:00,"115",1.1016,1.103,1.0936,1.0964,-98.0000000000003,-120,3.99999999999956
